id,path,http_clone_url,web_url,archived
4972942,sovell/default/qinghai-guoyi,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/default/qinghai-guoyi.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/default/qinghai-guoyi,False
4974110,sovell/default/qinghai-platform,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/default/qinghai-platform.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/default/qinghai-platform,False
4971950,sovell/Android/5.0/receiving_carousel,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/receiving_carousel.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/receiving_carousel,False
4975928,sovell/ai-go/report,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/report.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/report,False
4971800,sovell/sovell-restaurant/restaurant-applet,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell-restaurant/restaurant-applet.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/sovell-restaurant/restaurant-applet,False
4971802,sovell/sovell-restaurant/restaurant-h5-applet,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell-restaurant/restaurant-h5-applet.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/sovell-restaurant/restaurant-h5-applet,False
4977389,sovell/ai-go/retail,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/retail.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/retail,False
4971957,sovell/Android/5.0/retail-cabinet,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/retail-cabinet.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/retail-cabinet,False
4971984,sovell/Android/5.0/rfid_pmcard,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/rfid_pmcard.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/rfid_pmcard,False
4971928,sovell/Android/5.0/store/rice-noodle-cabinet,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/store/rice-noodle-cabinet.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/store/rice-noodle-cabinet,False
4975334,sovell/ai-go/riea-code,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/riea-code.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/riea-code,False
4972061,sovell/third_custom/sdcj,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/third_custom/sdcj.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/third_custom/sdcj,False
4971951,sovell/Android/5.0/self-cashier,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/self-cashier.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/self-cashier,False
4971861,sovell/Android/5.0/self-multimedia-k2,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/self-multimedia-k2.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/self-multimedia-k2,False
4971978,sovell/Android/5.0/self-service-cashier-desk,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/self-service-cashier-desk.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/self-service-cashier-desk,False
4971930,sovell/Android/5.0/army/zhongyisystemintegration/selfweighing,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/army/zhongyisystemintegration/selfweighing.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/army/zhongyisystemintegration/selfweighing,False
4971759,sovell/Android/5.0/settlement-console,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/settlement-console.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/settlement-console,False
4971758,sovell/atlantis/smart-doc,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/atlantis/smart-doc.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/atlantis/smart-doc,False
4971869,sovell/Android/5.0/soevll_thumb_dots,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/soevll_thumb_dots.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/soevll_thumb_dots,False
4971870,sovell/Android/5.0/SDK/sovell_hwbridge_aar,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/SDK/sovell_hwbridge_aar.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/SDK/sovell_hwbridge_aar,False
4971945,sovell/Android/5.0/sovell_printer_server,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/sovell_printer_server.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/sovell_printer_server,False
4971942,sovell/Android/5.0/store/sovell_weight_cabinet,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/store/sovell_weight_cabinet.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/store/sovell_weight_cabinet,False
4971843,sovell/unified_welfare/sovell_welfare_applet,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/unified_welfare/sovell_welfare_applet.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/unified_welfare/sovell_welfare_applet,False
4971839,sovell/unified_welfare/sovell_welfare_devops_manager,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/unified_welfare/sovell_welfare_devops_manager.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/unified_welfare/sovell_welfare_devops_manager,False
4971838,sovell/unified_welfare/sovell_welfare_enterprise_manager,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/unified_welfare/sovell_welfare_enterprise_manager.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/unified_welfare/sovell_welfare_enterprise_manager,False
4971841,sovell/unified_welfare/sovell_welfare_miniprogram,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/unified_welfare/sovell_welfare_miniprogram.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/unified_welfare/sovell_welfare_miniprogram,False
